attraction_id,name,country,province,city,price,rating,latitude,longitude,sentiment_y,popularity,normalized_popularity,sentiment_rating,popularity_rating,price_level
851,half-day_ice_fishing,canada,british_columbia,whistler,2,5.0,50.322224,-122.807193,0.5260119047619047,4,-0.3686797244497235,Very Good,Not Popular,$$
854,haunted_vancouver_trolley_tour,canada,british_columbia,vancouver,1,3.5,49.284609,-123.108474,0.19776785714285713,4,-0.3686797244497235,OK,Not Popular,$
855,vancouver_holiday_dinner_and_carols_cruise,canada,british_columbia,vancouver,2,3.5,49.29419,-123.133059,0.27281746031746035,2,-0.40462195443124627,OK,Not Popular,$$
859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",canada,ontario,niagara_falls,2,5.0,43.0857136,-79.0824311,0.38997421149504485,111,0.49393379510682217,Good,Very Popular,$$
861,butchart_gardens_tour_from_victoria,canada,british_columbia,vancouver_island,1,5.0,48.4216648,-123.3666096,0.4341327739720596,78,0.49393379510682217,Good,Very Popular,$
878,bird_kingdom_all_day_admission_ticket,canada,ontario,niagara_falls,1,4.5,43.0926264,-79.0687075,0.2909448558328199,59,0.49393379510682217,OK,Very Popular,$
887,ultimate_day_tour_to_victoria,canada,british_columbia,vancouver,3,4.5,48.4227209,-123.3689786,0.4159618716931217,30,0.09856926531007207,Good,Popular,$$$
899,victoria_to_vancouver_tour_with_butchart_gardens_admission_and_sunset_cruise_to_vancouver,canada,british_columbia,vancouver_island,2,5.0,48.4227209,-123.3689786,0.5530555555555556,2,-0.40462195443124627,Very Good,Not Popular,$$
913,calgary_zoo_admission_ticket,canada,alberta,calgary,1,4.5,51.0459004,-114.0236738,0.3239649470899471,9,-0.27882414949591666,OK,Not Popular,$
916,kamloops_bc_wildlife_park_admission,canada,british_columbia,kamloops,1,4.5,50.6545725,-120.0789983,0.42023655202821875,6,-0.3327374944682008,Good,Not Popular,$
923,aga_khan_museum_admission_with_round-trip_transportation,canada,ontario,niagara_falls,1,5.0,43.6611142,-79.3765866,0.4504745254745255,3,-0.3866508394404849,Very Good,Not Popular,$
928,banff_sightseeing_chairlift,canada,alberta,things_to_do_in_banff_national_park,1,4.5,51.1775076,-115.5712711,0.22116666666666665,3,-0.3866508394404849,OK,Not Popular,$
931,seaplane_tour_with_admission_to_capilano_suspension_bridge_park,canada,british_columbia,vancouver,2,5.0,48.4241277,-123.3707833,0.7000000000000001,1,-0.42259306942200764,Very Good,Not Popular,$$
934,"vancouver_hop-on,_hop-off_&_explore_the_north_shore",canada,british_columbia,vancouver,2,4.0,49.284609,-123.108474,0.4095238095238095,1,-0.42259306942200764,Good,Not Popular,$$
937,brentwood_bay_kayak_tour_and_butchart_gardens_visit,canada,british_columbia,vancouver_island,2,5.0,48.578083,-123.466695,0.3958333333333333,1,-0.42259306942200764,Good,Not Popular,$$
938,whale-watching_cruise_from_victoria_and_butchart_gardens_admission,canada,british_columbia,vancouver_island,2,4.5,48.4227209,-123.3689786,0.3603194444444444,6,-0.3327374944682008,Good,Not Popular,$$
946,johnston_canyon_icewalk,canada,alberta,canadian_rockies,1,5.0,51.1775076,-115.5712711,0.4151223359275422,142,0.49393379510682217,Good,Very Popular,$
947,butchart_gardens_tour_from_victoria,canada,british_columbia,vancouver_island,1,5.0,48.4216648,-123.3666096,0.4341327739720596,78,0.49393379510682217,Good,Very Popular,$
948,whistler_small-group_day_trip_from_vancouver,canada,british_columbia,vancouver,2,5.0,49.1978322,-123.0649959,0.3687468390133831,34,0.17045372527311756,Good,Popular,$$
949,snowmobile_cruiser_tour_for_first-time_riders,canada,british_columbia,whistler,2,5.0,50.1129838,-122.9549289,0.4463986526758266,23,-0.027228539625257512,Good,Popular,$$
951,banff_national_park_tour_with_lake_louise_and_moraine_lake,canada,alberta,canadian_rockies,2,4.5,51.1775076,-115.5712711,0.42449381629042643,59,0.49393379510682217,Good,Very Popular,$$
952,arctic_day:_evening_aurora_viewing,canada,yukon,whitehorse,2,3.5,60.7227415,-135.0558791,0.05425505050505055,6,-0.3327374944682008,OK,Not Popular,$$
953,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,canada,british_columbia,vancouver,2,5.0,49.2869235,-123.12216,0.46992309458218545,11,-0.24288191951439395,Very Good,Not Popular,$$
954,whale-watching_cruise_with_expert_naturalists,canada,british_columbia,vancouver_island,2,5.0,48.4224072,-123.3670534,0.33051256613756613,24,-0.009257424634496142,OK,Popular,$$
955,northern_lights_tour_from_yellowknife,canada,northwest_territories,yellowknife,2,4.5,62.4549765,-114.3722764,0.22839921652421655,13,-0.2069396895328712,OK,Not Popular,$$
956,winter_tour:_banff_and_its_wildlife,canada,alberta,canadian_rockies,1,4.5,51.1775076,-115.5712711,0.35368799603174605,24,-0.009257424634496142,Good,Popular,$
957,callaghan_valley_winter_snowmobile_tour,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.41363721964543393,75,0.49393379510682217,Good,Very Popular,$$
958,evening_wildlife_safari,canada,alberta,canadian_rockies,1,4.0,51.1775076,-115.5712711,0.2465435305435305,44,0.35016487518073125,OK,Very Popular,$
959,dogsled_adventure_in_mont-tremblant,canada,quebec,mont_tremblant,2,5.0,46.2132909,-74.5849902,0.4171507936507936,5,-0.35070860945896215,Good,Not Popular,$$
960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",canada,alberta,canadian_rockies,1,5.0,52.8780879,-118.0799308,0.3827602298495156,33,0.15248261028235618,Good,Popular,$
961,jasper_evening_wildlife_tour,canada,alberta,canadian_rockies,1,4.5,52.8740887,-118.081698,0.30770120608629925,23,-0.027228539625257512,OK,Popular,$
962,horse-drawn_sleigh_ride_in_banff,canada,alberta,canadian_rockies,1,4.5,51.1763287,-115.570567,0.16004813762626263,8,-0.29679526448667803,OK,Not Popular,$
964,grotto_canyon_icewalk,canada,alberta,canadian_rockies,1,5.0,51.1775076,-115.5712711,0.4059383660871756,21,-0.06317076960678025,Good,Popular,$
965,bird_kingdom_all_day_admission_ticket,canada,ontario,niagara_falls,1,4.5,43.0926264,-79.0687075,0.2909448558328199,59,0.49393379510682217,OK,Very Popular,$
966,niagara_falls_helicopter_tour,canada,ontario,niagara_falls,2,4.5,43.1186039,-79.0743842,0.35695611535757443,246,0.49393379510682217,Good,Very Popular,$$
969,discover_grizzly_bears_from_banff,canada,alberta,canadian_rockies,3,4.5,51.1775076,-115.5712711,0.47887636158209074,24,-0.009257424634496142,Very Good,Popular,$$$
970,seaplane_flight_to_victoria_and_whale-watching_cruise,canada,british_columbia,vancouver,4,5.0,48.4241277,-123.3707833,0.3318055555555555,3,-0.3866508394404849,OK,Not Popular,$$$$
971,athabasca_glacier_snow_trip_from_banff,canada,alberta,canadian_rockies,3,4.5,51.1775076,-115.5712711,0.38969534105940357,40,0.27828041521768576,Good,Very Popular,$$$
972,snowshoeing_on_top_of_the_world,canada,alberta,canadian_rockies,2,5.0,51.1889659,-115.5612628,0.41625099206349203,10,-0.2608530345051553,Good,Not Popular,$$
973,lake_louise_winterland_from_banff,canada,alberta,canadian_rockies,2,5.0,51.1889659,-115.5612628,0.3572222222222223,4,-0.3686797244497235,Good,Not Popular,$$
974,yellowknife_dog_sledding_tour,canada,northwest_territories,yellowknife,2,4.0,62.4549765,-114.3722764,0.2579560185185185,4,-0.3686797244497235,OK,Not Popular,$$
975,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.459375,2,-0.40462195443124627,Very Good,Not Popular,$$
976,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,canada,alberta,canadian_rockies,3,5.0,51.417637,-116.217007,0.35977807172251614,36,0.20639595525464027,Good,Very Popular,$$$
977,crystal_hut_fondue_by_snowcat,canada,british_columbia,whistler,2,4.0,50.1133762,-122.954259,0.33767232510288064,12,-0.22491080452363257,OK,Not Popular,$$
978,snowmobile_british_columbia_tour_for_intermediate_riders,canada,british_columbia,whistler,2,5.0,50.1129838,-122.9549289,0.4390817760942761,20,-0.08114188459754161,Good,Popular,$$
979,snowmobile_tour,canada,northwest_territories,yellowknife,2,5.0,62.4534547,-114.3686973,0.5097222222222223,1,-0.42259306942200764,Very Good,Not Popular,$$
980,ultimate_day_tour_to_victoria,canada,british_columbia,vancouver,3,4.5,48.4227209,-123.3689786,0.4159618716931217,30,0.09856926531007207,Good,Popular,$$$
982,winter_wildlife_discovery_tour,canada,alberta,canadian_rockies,1,4.5,52.8780879,-118.0799308,0.5153571428571428,5,-0.35070860945896215,Very Good,Not Popular,$
983,lake_louise_winter_wildlife_snowshoe_tour,canada,alberta,canadian_rockies,1,5.0,51.4419206,-116.1621717,0.3599047619047619,5,-0.35070860945896215,Good,Not Popular,$
984,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",canada,british_columbia,vancouver,2,5.0,49.2477822,-123.0330053,0.6380555555555556,2,-0.40462195443124627,Very Good,Not Popular,$$
985,crystal_hut_fondue_by_snowmobile,canada,british_columbia,whistler,3,5.0,50.1133762,-122.954259,0.4536699945887446,50,0.4579915651252994,Very Good,Very Popular,$$$
986,jasper_to_banff_one-way_tour,canada,alberta,canadian_rockies,3,4.5,52.8780879,-118.0799308,0.40211201298701305,10,-0.2608530345051553,Good,Not Popular,$$$
988,3_hour_banff_horseback_riding_adventures,canada,alberta,canadian_rockies,2,4.5,51.1763287,-115.570567,0.4196106859410431,14,-0.18896857454210983,Good,Popular,$$
989,arctic_day:_yukon_wildlife_and_hot_springs_tour,canada,yukon,whitehorse,2,5.0,60.7227415,-135.0558791,0.39583333333333337,2,-0.40462195443124627,Good,Not Popular,$$
995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,canada,alberta,canadian_rockies,3,4.5,51.1306919,-114.0066346,0.3201590758778259,18,-0.11708411457906436,OK,Popular,$$$
996,banff_via_ferrata_climbing_adventure,canada,alberta,canadian_rockies,2,5.0,51.1775076,-115.5712711,0.3989357824274491,30,0.09856926531007207,Good,Popular,$$
997,1_hour_banff_horseback_riding_adventures,canada,alberta,canadian_rockies,1,4.5,51.1763287,-115.570567,0.3574424228503662,29,0.0805981503193107,Good,Popular,$
998,whistler_wilderness_snowmobile_run,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.4104786918964484,71,0.49393379510682217,Good,Very Popular,$$
999,lake_louise_scenic_snowshoe_tour,canada,alberta,canadian_rockies,1,5.0,51.4419206,-116.1621717,0.3685449134199134,7,-0.3147663794774394,Good,Not Popular,$
1001,lynn_canyon_park_and_photography_tour,canada,british_columbia,vancouver,2,5.0,56.130366,-106.346771,0.5993518518518519,3,-0.3866508394404849,Very Good,Not Popular,$$
1002,best_of_vancouver_-_4_hours,canada,british_columbia,vancouver,2,5.0,56.130366,-106.346771,0.23666666666666664,1,-0.42259306942200764,OK,Not Popular,$$
1009,victoria_whale_watch_tour,canada,british_columbia,vancouver_island,2,4.5,48.4255917,-123.3695807,0.3612988143577845,43,0.3321937601899699,Good,Very Popular,$$
1010,vancouver_biking_and_hiking_tour_including_lunch,canada,british_columbia,vancouver,2,5.0,49.2914718,-123.142404,0.42879499072356214,14,-0.18896857454210983,Good,Popular,$$
1011,whistler_snowshoeing_adventure_with_optional_peak_2_peak_ticket,canada,british_columbia,whistler,2,5.0,50.1129838,-122.9549289,0.47742061487894827,9,-0.27882414949591666,Very Good,Not Popular,$$
1012,summer_tour:_banff_and_its_wildlife,canada,alberta,canadian_rockies,1,5.0,51.1775076,-115.5712711,0.39503809523809524,15,-0.17099745955134846,Good,Popular,$
1013,snowshoeing_in_kananaskis,canada,alberta,calgary,1,5.0,50.9183584,-115.147942,0.43940043290043285,5,-0.35070860945896215,Good,Not Popular,$
1014,talking_trees_-_indigenous_walking_tour,canada,british_columbia,vancouver,1,5.0,49.3222742,-123.1309622,0.3714486518915867,23,-0.027228539625257512,Good,Popular,$
1027,escape_to_rugged_waterfalls_&_canyons,canada,british_columbia,things_to_do_in_north_vancouver,1,5.0,45.427752,-75.692003,0.5972222222222222,1,-0.42259306942200764,Very Good,Not Popular,$
1042,3_hour_whale_watching_tour,canada,british_columbia,vancouver_island,2,5.0,48.6488242,-123.3946395,0.1642857142857143,1,-0.42259306942200764,OK,Not Popular,$$
1079,covered_wagon_or_horseback_ride_in_banff_with_western_cookout,canada,alberta,canadian_rockies,2,4.0,51.1763287,-115.570567,0.4139312169312169,15,-0.17099745955134846,Good,Popular,$$
1080,niagara_falls_domed_jet-boat_ride,canada,ontario,niagara_falls,1,4.5,43.149939,-79.0463155,0.2541577815188927,9,-0.27882414949591666,OK,Not Popular,$
1081,2_hour_banff_horseback_riding_adventure,canada,alberta,canadian_rockies,2,4.0,51.1763287,-115.570567,0.30982682694289837,14,-0.18896857454210983,OK,Popular,$$
1082,waterfalls_of_yoho_national_park,canada,alberta,things_to_do_in_yoho_national_park,2,5.0,51.1214558,-114.0858128,0.36833333333333335,1,-0.42259306942200764,Good,Not Popular,$$
1083,quebec_city_snowshoeing_tour,canada,quebec,quebec_city,1,5.0,46.858852,-71.013544,0.43333333333333335,1,-0.42259306942200764,Good,Not Popular,$
1084,marine_wildlife_tour_by_zodiac,canada,british_columbia,vancouver_island,2,5.0,48.4255917,-123.3695807,0.41617913832199555,7,-0.3147663794774394,Good,Not Popular,$$
1085,top_of_gowlland_tod_hike_in_victoria,canada,british_columbia,vancouver_island,2,5.0,48.4569632,-123.3257163,0.44848467871997283,34,0.17045372527311756,Good,Popular,$$
1087,whistler_odyssey_tour:_off-road_buggy_adventure,canada,british_columbia,whistler,3,5.0,50.1133762,-122.954259,0.3773496151996152,15,-0.17099745955134846,Good,Popular,$$$
1089,medicine_trail_snowshoe_tour,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.4299322724400286,33,0.15248261028235618,Good,Popular,$$
1093,3-day_stoney_creek_backcountry_tent_trip_by_horseback,canada,alberta,canadian_rockies,2,5.0,51.1763287,-115.570567,0.5010416666666667,1,-0.42259306942200764,Very Good,Not Popular,$$
1095,4-day_erling_strom_trail_backcountry_lodge_trip_by_horseback,canada,alberta,canadian_rockies,2,5.0,51.1763287,-115.570567,0.3698412698412698,1,-0.42259306942200764,Good,Not Popular,$$
1097,whistler_sasquatch_zipline,canada,british_columbia,whistler,2,5.0,50.113329,-122.954755,0.3589812512351272,43,0.3321937601899699,Good,Very Popular,$$
1098,banff_national_park_guided_hike_with_lunch,canada,alberta,canadian_rockies,2,5.0,51.1775076,-115.5712711,0.4409541170634921,16,-0.15302634456058709,Good,Popular,$$
1101,sea_to_sky_exotic_driving_experience,canada,british_columbia,vancouver,4,5.0,49.359068,-123.267023,0.38295925350816656,46,0.386107105162254,Good,Very Popular,$$$$
1103,blackcomb_glacier_safari_by_jeep_4x4,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.36047187316284535,18,-0.11708411457906436,Good,Popular,$$
1104,1-_or_2-hour_horseback_ride_in_pemberton,canada,british_columbia,whistler,2,5.0,50.3613164,-122.8502758,0.4816717813051146,15,-0.17099745955134846,Very Good,Popular,$$
1105,first_tracks_snowshoe_explorer,canada,alberta,canadian_rockies,1,5.0,51.1889659,-115.5612628,0.4866666666666667,1,-0.42259306942200764,Very Good,Not Popular,$
1106,winter_twilight_zipline_adventure_in_whistler,canada,british_columbia,whistler,2,5.0,50.113329,-122.954755,0.3430555555555556,3,-0.3866508394404849,OK,Not Popular,$$
1107,tremblant_ice_climbing_school,canada,quebec,mont_tremblant,2,5.0,46.2132909,-74.5849902,0.3654761904761905,1,-0.42259306942200764,Good,Not Popular,$$
1108,whistler_wilderness_adventure_snowmobile_tour,canada,british_columbia,whistler,2,5.0,50.1132325,-122.9562256,0.4041161749881312,88,0.49393379510682217,Good,Very Popular,$$
1109,half-day_yukon_snowshoeing_adventure,canada,yukon,whitehorse,2,4.0,60.7227415,-135.0558791,0.19285714285714287,1,-0.42259306942200764,OK,Not Popular,$$
1110,whistler_half-day_fly_fishing,canada,british_columbia,whistler,2,5.0,50.322224,-122.807193,0.5895833333333333,2,-0.40462195443124627,Very Good,Not Popular,$$
1111,arctic_day:_hiking_tour_half_day,canada,yukon,whitehorse,2,5.0,60.7227415,-135.0558791,0.34375,1,-0.42259306942200764,OK,Not Popular,$$
1112,niagara_adventure_beach_horseback_ride,canada,ontario,things_to_do_in_port_colborne,2,4.5,42.888361,-79.3229186,0.30937499999999996,1,-0.42259306942200764,OK,Not Popular,$$
1113,small-group_zipline_adventure,canada,british_columbia,vancouver_island,2,5.0,48.394219,-123.627347,0.4003944484748056,26,0.026684805347026597,Good,Popular,$$
1115,lake_louise_night_snowshoe_tour,canada,alberta,canadian_rockies,1,5.0,51.4419206,-116.1621717,0.2775,3,-0.3866508394404849,OK,Not Popular,$
1116,tandem_parasailing_for_you_and_a_friend,canada,british_columbia,okanagan_valley,2,4.0,49.887146,-119.498445,0.3499999999999999,1,-0.42259306942200764,OK,Not Popular,$$
1117,yellowknife_ice_road_adventure,canada,northwest_territories,yellowknife,1,2.5,62.4549765,-114.3722764,0.455,1,-0.42259306942200764,Very Good,Not Popular,$
1119,kamloops_bc_wildlife_park_admission,canada,british_columbia,kamloops,1,4.5,50.6545725,-120.0789983,0.42023655202821875,6,-0.3327374944682008,Good,Not Popular,$
1123,columbia_icefield_tour_including_the_glacier_skywalk_from_calgary,canada,alberta,calgary,4,4.5,51.1306919,-114.0066346,0.32099652777777776,8,-0.29679526448667803,OK,Not Popular,$$$$
1125,dune_buggy_4x4_tours,canada,quebec,things_to_do_in_mont_tremblant,2,4.0,46.2132909,-74.5849902,0.42923809523809525,3,-0.3866508394404849,Good,Not Popular,$$
1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,canada,british_columbia,vancouver,2,5.0,49.2869235,-123.12216,0.4,1,-0.42259306942200764,Good,Not Popular,$$
1127,jasper_wildlife_and_waterfalls_tour_with_maligne_lake_hike,canada,alberta,canadian_rockies,1,5.0,52.8740887,-118.081698,0.4381349206349206,3,-0.3866508394404849,Good,Not Popular,$
1128,canadian_classic_snowmobile_tour,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.4153422619047619,6,-0.3327374944682008,Good,Not Popular,$$
1129,vancouver_full-day_sightseeing_and_photography_tour,canada,british_columbia,vancouver,3,5.0,56.130366,-106.346771,0.30892857142857144,1,-0.42259306942200764,OK,Not Popular,$$$
1131,great_slave_lake_ice_fishing_tours,canada,northwest_territories,yellowknife,2,5.0,62.4549765,-114.3722764,0.2833333333333334,1,-0.42259306942200764,OK,Not Popular,$$
1133,discover_jasper_and_its_wildlife,canada,alberta,canadian_rockies,1,3.5,52.8780879,-118.0799308,0.29477579365079365,12,-0.22491080452363257,OK,Not Popular,$
1135,sunset_&_whale_watching_adventure_in_victoria,canada,british_columbia,vancouver_island,2,5.0,48.4227209,-123.3689786,0.5388888888888889,1,-0.42259306942200764,Very Good,Not Popular,$$
1136,banff_performance_ski_rental_including_delivery,canada,alberta,canadian_rockies,2,5.0,37.936607,-107.817839,0.41200000000000003,1,-0.42259306942200764,Good,Not Popular,$$
1137,fishing_adventure_in_whistler,canada,british_columbia,whistler,2,5.0,50.0971106,-122.9908148,0.3765545885441719,24,-0.009257424634496142,Good,Popular,$$
1142,victoria_marine_wildlife_tour,canada,british_columbia,vancouver_island,2,5.0,48.4225678,-123.3824385,0.3823974358974359,13,-0.2069396895328712,Good,Not Popular,$$
1143,rzr_off-roading_tours_from_whistler,canada,british_columbia,whistler,2,5.0,50.1129838,-122.9549289,0.40097723293862997,34,0.17045372527311756,Good,Popular,$$
1144,mountain_explorer_atv_tour,canada,british_columbia,whistler,2,4.5,50.1133762,-122.954259,0.3743387635756057,19,-0.09911299958830298,Good,Popular,$$
1145,victoria_classic_adventure_course,canada,british_columbia,vancouver_island,1,5.0,48.443459,-123.465593,0.40978174603174605,6,-0.3327374944682008,Good,Not Popular,$
1146,guided_zipline_tour_in_mont_tremblant,canada,quebec,mont_tremblant,2,5.0,50.113329,-122.954755,0.3807911811700612,135,0.49393379510682217,Good,Very Popular,$$
1147,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,canada,quebec,quebec_city,2,5.0,46.858852,-71.013544,0.529906204906205,3,-0.3866508394404849,Very Good,Not Popular,$$
1148,victoria_highlight_city_tour,canada,british_columbia,vancouver_island,1,4.0,48.4280462,-123.368555,0.178125,1,-0.42259306942200764,OK,Not Popular,$
1155,ghost_canyon,canada,alberta,canadian_rockies,3,5.0,51.055438,-115.1509761,0.6083333333333334,1,-0.42259306942200764,Very Good,Not Popular,$$$
1156,ifly_toronto_(whitby_location):_indoor_skydiving_introductory_package,canada,ontario,toronto,2,5.0,43.509534,-79.666165,0.33458333333333334,4,-0.3686797244497235,OK,Not Popular,$$
1157,jasper_rock_climbing_experience,canada,alberta,canadian_rockies,2,5.0,52.8751775,-118.0820833,0.4153359788359789,3,-0.3866508394404849,Good,Not Popular,$$
1158,2_hour_ziplines_and_tree_course_adventure_from_mont-tremblant,canada,quebec,mont_tremblant,1,4.5,46.2132909,-74.5849902,0.3662037037037037,1,-0.42259306942200764,Good,Not Popular,$
1160,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,canada,quebec,mont_tremblant,2,5.0,46.2132909,-74.5849902,0.36,1,-0.42259306942200764,Good,Not Popular,$$
1162,snowmobile_trailblazer_tour_for_advanced_riders,canada,british_columbia,whistler,3,5.0,50.1129838,-122.9549289,0.445,2,-0.40462195443124627,Good,Not Popular,$$$
1168,pemberton_half-day_trolling_tour,canada,british_columbia,whistler,3,5.0,50.322224,-122.807193,0.675,1,-0.42259306942200764,Very Good,Not Popular,$$$
1175,advanced_backcountry_snowmobile_expedition,canada,british_columbia,whistler,3,5.0,50.1133762,-122.954259,0.4561978200371058,9,-0.27882414949591666,Very Good,Not Popular,$$$
1176,blackcomb_sunset_jeep_tour,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.40393055555555557,5,-0.35070860945896215,Good,Not Popular,$$
1180,whistler_day_tour_from_vancouver,canada,british_columbia,vancouver,2,4.0,49.2869235,-123.12216,0.3378306878306878,3,-0.3866508394404849,OK,Not Popular,$$
1182,snowcat_snowshoe_adventure,canada,alberta,canadian_rockies,2,5.0,51.1889659,-115.5612628,0.30628472222222225,2,-0.40462195443124627,OK,Not Popular,$$
1183,treetop_adventure_course,canada,british_columbia,whistler,1,5.0,50.1129838,-122.9549289,0.3127430555555556,8,-0.29679526448667803,OK,Not Popular,$
1185,niagara_beach_horseback_ride,canada,ontario,things_to_do_in_port_colborne,1,5.0,42.888361,-79.3229186,0.3374082491582492,10,-0.2608530345051553,OK,Not Popular,$
1186,2-day_whistler_sea_to_sky_tour_from_vancouver,canada,british_columbia,vancouver,2,4.5,49.2788333,-123.1232148,0.3664781746031746,8,-0.29679526448667803,Good,Not Popular,$$
1187,overnight_camping_and_river-rafting_trip_in_squamish,canada,british_columbia,squamish,4,5.0,49.749151,-123.133378,0.5271803350970018,4,-0.3686797244497235,Very Good,Not Popular,$$$$
1195,half-day_ice_fishing,canada,british_columbia,whistler,2,5.0,50.322224,-122.807193,0.5260119047619047,4,-0.3686797244497235,Very Good,Not Popular,$$
1196,fraser_river_half-day_fishing_adventure_for_salmon_or_sturgeon,canada,british_columbia,fraser_lake,4,1.0,49.236766,-121.962852,-0.5,1,-0.42259306942200764,Bad,Not Popular,$$$$
1198,whistler_premium_ski_rental_including_delivery,canada,british_columbia,whistler,2,5.0,50.1165073,-122.9480618,0.37946428571428575,4,-0.3686797244497235,Good,Not Popular,$$
1200,whistler_snowboard_rental_package_including_delivery,canada,british_columbia,whistler,2,5.0,50.1165073,-122.9480618,0.22621527777777778,2,-0.40462195443124627,OK,Not Popular,$$
1201,fraser_river_full-day_fishing_adventure_for_salmon_or_sturgeon,canada,british_columbia,fraser_lake,3,5.0,49.236766,-121.962852,0.2183531746031746,1,-0.42259306942200764,OK,Not Popular,$$$
1202,call_of_the_wild_atv_tour,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.41376355787070074,13,-0.2069396895328712,Good,Not Popular,$$
1203,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,canada,british_columbia,whistler,2,5.0,50.1133762,-122.954259,0.3914593855218856,15,-0.17099745955134846,Good,Popular,$$
1207,nanaimo_bungy_jump,canada,british_columbia,vancouver_island,2,5.0,49.074147,-123.883895,0.46237619047619044,5,-0.35070860945896215,Very Good,Not Popular,$$
1208,40-minute_nanaimo_zipline_adventure,canada,british_columbia,vancouver_island,1,4.5,49.074147,-123.883895,0.41904212189926476,7,-0.3147663794774394,Good,Not Popular,$
1209,nanaimo_kid_aerial_adventure,canada,british_columbia,vancouver_island,1,5.0,49.074147,-123.883895,0.3016534391534392,2,-0.40462195443124627,OK,Not Popular,$
1210,nanaimo_classic_adventure_course,canada,british_columbia,vancouver_island,1,5.0,49.074147,-123.883895,0.30884375000000003,8,-0.29679526448667803,OK,Not Popular,$
1212,whistler_half-day_spin_fishing,canada,british_columbia,whistler,2,5.0,50.322224,-122.807193,0.6214285714285716,1,-0.42259306942200764,Very Good,Not Popular,$$
1218,city_sights_e-bike_adventure_tour_-_guided,canada,british_columbia,vancouver,2,5.0,49.278014,-123.131252,0.3427411014911015,3,-0.3866508394404849,OK,Not Popular,$$
1219,badger_chute_rafting,canada,newfoundland_and_labrador,things_to_do_in_grand_falls_windsor,2,5.0,48.9499899,-55.9126368,0.373051948051948,1,-0.42259306942200764,Good,Not Popular,$$
1220,whistler_sky_walk,canada,british_columbia,whistler,2,4.5,50.1187135,-122.9577057,0.22670068027210885,3,-0.3866508394404849,OK,Not Popular,$$
1222,cheakamus_family_adventure,canada,british_columbia,squamish,2,5.0,49.7416552,-123.1364209,0.3503258778258778,13,-0.2069396895328712,Good,Not Popular,$$
1223,whistler_backcountry_skiing_and_splitboarding,canada,british_columbia,whistler,3,5.0,50.1187135,-122.9577057,0.5205773809523809,8,-0.29679526448667803,Very Good,Not Popular,$$$
1224,half_day_guided_horseback_ride_at_birkenhead_lake,canada,british_columbia,whistler,3,5.0,50.3613164,-122.8502758,0.4623828282828283,5,-0.35070860945896215,Very Good,Not Popular,$$$
1225,3-day_historic_li-lik-hel_mine_expedition,canada,british_columbia,whistler,2,5.0,50.3613164,-122.8502758,0.43333333333333335,1,-0.42259306942200764,Good,Not Popular,$$
1226,3-day_tenquille_lake_expedition,canada,british_columbia,whistler,2,5.0,50.3613164,-122.8502758,0.37,1,-0.42259306942200764,Good,Not Popular,$$
1229,whistler_via_ferrata_tour,canada,british_columbia,whistler,2,5.0,50.1187135,-122.9577057,0.3903983410493827,24,-0.009257424634496142,Good,Popular,$$
1232,squamish_via_ferrata_tour,canada,british_columbia,squamish,2,5.0,50.1187135,-122.9577057,0.4211011904761905,4,-0.3686797244497235,Good,Not Popular,$$
1234,whistler_full-day_fly_fishing,canada,british_columbia,whistler,3,5.0,50.322224,-122.807193,0.3125,2,-0.40462195443124627,OK,Not Popular,$$$
1237,6-day_halfway_lodge_backcountry_trip_by_horseback,canada,alberta,canadian_rockies,2,4.5,51.1763287,-115.570567,0.48323412698412693,4,-0.3686797244497235,Very Good,Not Popular,$$
1242,quarry_rock_hike_and_photography_tour,canada,british_columbia,vancouver,2,4.0,56.130366,-106.346771,0.6214285714285713,1,-0.42259306942200764,Very Good,Not Popular,$$
1244,6-day_cascade_valley_backcountry_tent_trip_by_horseback,canada,alberta,canadian_rockies,2,5.0,51.1763287,-115.570567,0.4191926406926407,5,-0.35070860945896215,Good,Not Popular,$$
1247,whistler_full-day_spin_fishing,canada,british_columbia,whistler,3,5.0,50.322224,-122.807193,0.16,1,-0.42259306942200764,OK,Not Popular,$$$
